row_index,bridge_id,column,action_taken,new_value,notes
6719,B01719MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
6729,B00038BR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6730,B00566SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6731,B00015SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6735,B00562SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6743,B00065BR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6744,B01816MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
6750,B00013LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6753,B00393LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6755,B00662CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
6762,B00050BR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6779,B00545SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6784,B00535SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6794,B00531NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
6798,B00445SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6800,B00524SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6814,B01650MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
6831,B00463NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
6843,B01718MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
6850,B00479NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
6853,B00506LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6855,B00565SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6868,B00493SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6885,B00624LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6904,B00042BR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6909,B00541SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6919,B00435SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6920,B01417MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
6925,B00526SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6946,B00644LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6947,B01002MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
6955,B00504LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6957,B01656MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
6960,B00975MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
6969,B00035BR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6970,B00398SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6978,B00634LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6981,B00013SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
6989,B00492SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7002,B01652MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7003,B00444SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7007,B00643CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7019,B00399SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7024,B00659CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7027,B00066NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7030,B00063BR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7033,B00525SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7039,B00479SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7040,B00515NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7063,B00633LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7075,B00558SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7080,B00052BR,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7088,B00665CB,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7107,B00639LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7113,B00596SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7124,B00008SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7128,B00597SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7132,B01001MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7137,B00631LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7142,B00528SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7150,B00459NR,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7177,B00534SM,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7179,B00103LT,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7191,B01613MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7192,B01807MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7194,B01576MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7195,B00313MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7200,B01779MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7203,B00016MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7206,B01573MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7219,B01956MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7222,B01725MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7223,B02001MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7229,B01991MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7233,B01985MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7234,B01918MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7235,B01904MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7238,B01979MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7245,B01837MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7254,B01603MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7257,B00339MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7267,B02006MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7271,B01684MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7278,B01960MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7285,B01902MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7289,B01262MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7304,B01798MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7309,B02008MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7312,B00111DG,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7330,B00934MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7348,B00370MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7352,B01926MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7356,B01940MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7361,B01601MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7365,B01876MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7367,B00598MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7371,B01877MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7372,B01602MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7375,B00099DG,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7376,B00401MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7380,B01983MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7393,B01635MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7406,B01846MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7410,B01541MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7411,B00006MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7418,B01999MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7423,B00953MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7424,B01462MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7427,B00632MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7439,B01913MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7442,B01990MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7447,B01628MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7448,B02000MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7451,B01968MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7465,B01742MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7470,B01936MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7476,B00384MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7488,B00389MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7492,B01870MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7493,B00026MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7495,B01818MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7501,B00618MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7505,B01795MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7508,B00157MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7514,B01685MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7521,B01570MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7523,B01826MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7524,B01743MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7528,B01811MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7529,B01906MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7540,B01977MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7541,B01996MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7543,B01352MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7546,B01792MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7548,B01914MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7551,B01659MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7552,B00027MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7555,B01488MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7556,B02010MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7558,B01833MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7562,B01627MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7570,B01713MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7571,B01611MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7573,B00105DG,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7576,B01265MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7583,B00098DG,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7589,B00334MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7594,B00096MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7603,B01418MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7604,B01992MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7609,B01732MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7613,B01966MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7627,B00106DG,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7632,B01800MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7639,B01994MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7640,B01959MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7641,B02005MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7645,B01758MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7646,B01687MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7648,B01681MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7659,B02002MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7672,B01481MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7673,B01640MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7674,B01575MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7682,B01780MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7686,B01942MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7695,B00402MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7701,B01680MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7710,B00100DG,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7717,B01873MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7719,B01744MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7722,B00102DG,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7727,B01629MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7742,B01600MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7753,B01731MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7760,B01636MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7763,B01986MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7764,B01915MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7768,B01969MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7783,B01882MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7786,B01984MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7789,B00381MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7790,B01676MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7794,B01958MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7795,B02004MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7806,B01727MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7817,B00337MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7825,B01682MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7831,B01715MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7838,B01538MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7846,B00090MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7849,B02014MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7860,B01782MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7868,B00893MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7869,B01883MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7877,B01957MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7879,B01724MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7888,B01599MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7891,B00623MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7918,B01615MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7926,B00015MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7929,B01579MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7937,B00619MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7942,B00112MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7944,B00601MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7952,B01858MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7954,B01673MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7959,B01545MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7963,B00109DG,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7973,B01938MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7976,B01931MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7988,B01893MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
7993,B00995MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
7994,B01831MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
7998,B01537MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8007,B00600MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8008,B01730MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
8013,B01897MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8017,B01781MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8022,B00040MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8032,B01577MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
8037,B01838MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8038,B00104DG,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
8042,B01840MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8043,B01869MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8046,B00346MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
8047,B01965MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
8050,B00107DG,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
8051,B01810MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8055,B01542MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8064,B01997MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8070,B01100MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
8074,B01783MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8085,B01871MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8089,B01978MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
8098,B01888MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8112,B02007MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8120,B01624MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8122,B01916MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8124,B02003MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
8132,B02013MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
8135,B02011MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
8141,B01755MN,LOAD_LIMIT,IMPUTED_MEDIAN,20.0,Imputed missing/zero numerical value using regional median.
8143,B00946MN,LOAD_LIMIT,IMPUTED_MEDIAN,18.0,Imputed missing/zero numerical value using regional median.
8149,B01874MN,LOAD_LIMIT,IMPUTED_MEDIAN,15.0,Imputed missing/zero numerical value using regional median.
